sentence	sentence_id	locale	reason
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	difficult-pronounce
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	difficult-pronounce
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	difficult-pronounce
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	different-language
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	grammar-or-spelling
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	difficult-pronounce
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
منزل والديك بعد جدّا.	056ee28c478fa531db1df2fc1677951ac2c327146a57048ec8844077d95bf48f	ar	grammar-or-spelling
وَأَفْضَلُ مَا طَلَبَ وَجَدَّ فِيهِ الطَّالِبُ	0a0328421f3b349bfe938f12301d81df206751feff9a6ed98c81c14d8b78cbe6	ar	?? ????? ??????? 
أهم شيء أن تكن صبوراً.	13776eec3ed761beb78f729cf99afa039bbadd2449a6404bdca588fd42c9567d	ar	grammar-or-spelling
انه لهو عبث ان نناقش.	125135af18beb053cf16b1f1ce69619311c81239b7d493eb51e4e1048c8b3f3d	ar	grammar-or-spelling
أدخل سامي ذراعه أكثر داخل ذلك ذلك الجحر.	140c93a474a2089c64b0d6b62a896a982f57e1cc7e4d971f40656e4d990d1b45	ar	grammar-or-spelling
أهم شيء أن تكن صبوراً.	13776eec3ed761beb78f729cf99afa039bbadd2449a6404bdca588fd42c9567d	ar	grammar-or-spelling
إنّ هذه المرأة تكون زوجًا لي.	0fc2c8040edafeb52ba6507c58cca528cb084ea9a5aafcd14bdcc0d9d975464c	ar	grammar-or-spelling
ستبقَ هذه الغرفة هكذا إلى الأبد.	09c7a97a13a77db10445f3f3008264521120f92ea99ec22c25ea9cedc6ecbb01	ar	grammar-or-spelling
صفع المدرّس مؤخّرتي.	0f56495d75c2f15cd5badfffef21b2a8450217fa76f3beda654a2856ecd0d749	ar	grammar-or-spelling
صفع المدرّس مؤخّرتي.	0f56495d75c2f15cd5badfffef21b2a8450217fa76f3beda654a2856ecd0d749	ar	offensive-language
أدخل سامي ذراعه أكثر داخل ذلك ذلك الجحر.	140c93a474a2089c64b0d6b62a896a982f57e1cc7e4d971f40656e4d990d1b45	ar	grammar-or-spelling
تعب رجلي ولا وجع قلبي.	12574b0ac3d43138f68131d6a04deed965ee5049d78da0af96136937fca4eb1d	ar	different-language
كانا سامي و ليلى يسبحان في المسبح.	165c5e2ca084b5013c4b3bb61db7435ab8160ba0789fa1724944f9597083b0dd	ar	grammar-or-spelling
تبادلا سامي و ليلى أكثر من ألف رسالة حبّ.	0f24f026c48f9e7ab6bc63e7f599db43ef30a373cfdd02ebd3b2a197209ab3ad	ar	grammar-or-spelling
الغريب لو صح أحسن من ألف أخ.	1a20acedb207ce126f6315faa7a1d29c28844b96a6e67ea3f73da4b5dbad59a5	ar	grammar-or-spelling
حمية الكيتو نظام غذائية تتناول فيه كمية كبيرة من الدهون	1838ce3e3e0e86897281ee0e36d2ebdfaef1a345b0deca476a34ba856ca779be	ar	grammar-or-spelling
سامي يعمل في كمتطوّع في هذا المشتشفى.	1a42f5f58792eb4dba9d35ee10b44c2cde14c290ecc1f0c1547d5e2cccca579b	ar	grammar-or-spelling
لا أدري أيهما أسوأ: أن تكون غبيا أم أن تتظاهر بالغباء.	0e0fd1f60b3e4f92fa4875e3878cb5ff05571ab23c4939399cbe7e5a334d7ac8	ar	grammar-or-spelling
لدى ليلى علاقة غير شرعيّة مع طبيب متزوّج.	28ce277d48665e56f4323cd2e6caf5af0aef60694c52b327d7b0f9b77235145c	ar	offensive-language
إصطحب أخته.	1c186a70d7561ca7a0c2310088deb22a39761d739d19e1a22eaa58943ca0da75	ar	grammar-or-spelling
حضّر كلّ شيئ لرحلتي.	2d392be525d6daebf6c0f9163883f97f3719720a40f85d3e1f5a0011f8902778	ar	grammar-or-spelling
آمن من حمام مكة	29383ef7d4bb1f452b12c78439d572801d47cbadd931b4cc6ce60477af7d734b	ar	different-language
لقد تمت المهمه بنجاح	31778d1fd57c538e08f30782fb185a70ef1e4da179baa7b42b410cbe6a670ae3	ar	grammar-or-spelling
ترك فاضل دانية خلفه.	24cd0722f46ace0e390bc55bf21f21935c64b989a251f8855866b9c7c1752ae3	ar	grammar-or-spelling
سامي هو من تسبّب بذلك الحمل.	2e655daf6b6c5cde1542e786453138bd6d1fa9539f8f7de63964ca1da4413dd7	ar	offensive-language
لكم سامي فريدا في قضيبه.	29fdacbf13b84d7ef2bb406a26ed2ea5085edb003874cb04b09d3f023f257cb2	ar	offensive-language
يمكنك تدلني على الطريق؟	2f749298f061353829490709256b2c0b8ab46a1eac9d22d59870aeeb01593763	ar	grammar-or-spelling
أرادا ليلى و سامي أن يقيما موعدا غراميّا رائعا.	43f16743253d00dd5efaea2328029f924383ad8aafba1ae3577074c1c961ed2c	ar	offensive-language
Meaning: Someone in a difficult situation will do anything to get out of it.	4921ad155df22daaadcef09ec3035e30f700c47751e065e450b79e855f151293	ar	different-language
يوقظني الديك وطيور أخرى في الصباح.	4353ed85ac2ef139aab69e19ea3bc4489d5c5ffb06c6dfa0aa230f5847641733	ar	grammar-or-spelling
لم يتوقّعا سامي و ليلى حملا.	5227cccf797368ffca0a66191283fe094b85132c0e66f29b16e75f727003c6a1	ar	grammar-or-spelling
لم يتلقّى سامي نفس المعاملة.	405a2cc439926357eae8f4ca56f384f4a7cc85135184fa5a13b749c4cf3879c7	ar	grammar-or-spelling
لم يتوقّعا سامي و ليلى حملا.	5227cccf797368ffca0a66191283fe094b85132c0e66f29b16e75f727003c6a1	ar	grammar-or-spelling
شاهدة الرّسوم المتحرّكة معي.	4eac8a11dc749a69897a2ec1d4779d1423bada4c54710c25067d6a9b8d28d29a	ar	grammar-or-spelling
هل انهيت واجبك الدراسى	552e3e99a781c5309a17f0a1be19a173fdd2a3c5ef276a8e82183b67439078fc	ar	grammar-or-spelling
سُرق مدّس سامي منه.	59ae4b15197b9ab6d0b980076e6163715e53971fb4b11ec283708d24e7567ef6	ar	grammar-or-spelling
من فضلك اِكتب بقلم حبر.	5b926e4528ece7ea418e41fac7eeb5dd9cc4ec26d20ed7ad2f8f8cb20529c974	ar	grammar-or-spelling
لقد اكنشف الأجوبة بنفسه.	58117eb73c633fdd04f3a8d77f4d701360a8be52a3937f0709296c5f1f379060	ar	grammar-or-spelling
استدى سامي ملابس زوجته.	5e60fcb2ee941b4974ae6fef531e78e67e21e9f339aa5646a51a5aba2f1147ff	ar	grammar-or-spelling
استدى سامي ملابس زوجته.	5e60fcb2ee941b4974ae6fef531e78e67e21e9f339aa5646a51a5aba2f1147ff	ar	offensive-language
اسمعِ لي يا ليلى.	5a11e331833d1a9f95026d60a083b0baa4765096e9c93163f7b1133f8504ac2f	ar	grammar-or-spelling
لقد قدّم تستقالته قبل أكثر من شهر.	47e7a92481047867b077632f186dfe683e74f4311cf333ce7825a4e8f4df44ed	ar	grammar-or-spelling
سامي مفترس جنسيّ خطير.	6175e24f9d28498085db81951391e7216a53d0f531685b9875aa926f7d92719b	ar	offensive-language
لقد قدّم تستقالته قبل أكثر من شهر.	47e7a92481047867b077632f186dfe683e74f4311cf333ce7825a4e8f4df44ed	ar	grammar-or-spelling
Meaning: Someone in a difficult situation will do anything to get out of it.	4921ad155df22daaadcef09ec3035e30f700c47751e065e450b79e855f151293	ar	different-language
Meaning: Someone in a difficult situation will do anything to get out of it.	4921ad155df22daaadcef09ec3035e30f700c47751e065e450b79e855f151293	ar	grammar-or-spelling
سامي مفترس جنسيّ خطير.	6175e24f9d28498085db81951391e7216a53d0f531685b9875aa926f7d92719b	ar	offensive-language
Meaning: Someone in a difficult situation will do anything to get out of it.	4921ad155df22daaadcef09ec3035e30f700c47751e065e450b79e855f151293	ar	different-language
استدى سامي ملابس زوجته.	5e60fcb2ee941b4974ae6fef531e78e67e21e9f339aa5646a51a5aba2f1147ff	ar	grammar-or-spelling
وَما أَمرُنا إِلّا واحِدَةٌ كَلَمحٍ بِالبَصَرِ	93de73aeebda98cff958f6f031700349982e8d0012efc33ce70842702a8393b4	ar	grammar-or-spelling
ليدنا ديون كثيرة يجب أن نسدّدها.	b7d8cff827634cc0f050f8d9e95fe7293f2223381425449862cc6ab2c9c8113a	ar	grammar-or-spelling
فَهَذِهِ عَشْرَةُ أَسْبَابٍ تَدْعُو إلَى الْحِلْمِ	cf78cd872badd5760c29a1915eddb6873a7480c7876c3957bb05e33e9bb675c8	ar	offensive-language
مدح سامي ليلى واصفا إيّاه بحبّ حياته.	8927c6dad25739b16e196658532fe72e990ada2eb2ec84b0b096c16cc34f6bef	ar	grammar-or-spelling
مَذْمُومًا كَمَشْكُورٍ	a11633bec3ce9f1d453ba6b4091a96762ab7bca3ce26357eac9bb910f96fd521	ar	grammar-or-spelling
مَنْ عَظُمَتْ نِعْمَةُ اللَّهِ تَعَالَى عَلَيْهِ عَظُمَتْ مَئُونَةُ النَّاسِ عَلَيْهِ	e23c1e5d81e3419cde3d3a7969e3ea85658734ddca9d96e3be1f293477e85538	ar	grammar-or-spelling
ارفع القلم من على الأرض.	e494be7c8089053dc3133329b63bd6bf27e6629fc28b41c44ff8f602541132aa	ar	grammar-or-spelling
أَحْسِنْ إلي الناس تستعبد قلوبهم	fa223582685e9849be1ded62087ddfcc115708e591f816eca70e29ce582918bd	ar	grammar-or-spelling
كالأطرش في الزَّفَّة	fe69f7b31137b125698eb4729a34900626a33c5f6c9ffae882b5f854fb270582	ar	different-language
كالأطرش في الزَّفَّة	fe69f7b31137b125698eb4729a34900626a33c5f6c9ffae882b5f854fb270582	ar	grammar-or-spelling
كالأطرش في الزَّفَّة	fe69f7b31137b125698eb4729a34900626a33c5f6c9ffae882b5f854fb270582	ar	offensive-language
لم يرى سامي من أطلق النّار عليه.	e95e4a4e03fc80afc9ccd2b990566d6eb6f45fb168f35d033637dd4c8108b25a	ar	grammar-or-spelling
لا تنس القيام بواجاتك، اتّفقنا؟	04601934b782b887d45b3250bdff576d3b92fd40da8ddd580973667b1eae4bc2	ar	grammar-or-spelling
أيّتها العاهرة الخائنة.	054193a1b14bf0ac051adef1fb6f7f9a622992afd1a4634213a91e423da04457	ar	offensive-language
يمكنك تدلني على الطريق؟	2f749298f061353829490709256b2c0b8ab46a1eac9d22d59870aeeb01593763	ar	grammar-or-spelling
خلع سامي ملابسه.	28bdc1c8d221bed6faa01ae0792cfb7b3a9d480c1c8ab1f1e9a9aedea67cd6ac	ar	offensive-language
رآني المدرّس عارية.	48acb1bbc83dc53932ec079325b91d411a53f5bbe84dcd1db9f8bc96f1061f9c	ar	offensive-language
شكرا على آدخال الغسيل يا جيري.	443419369986f301b5f29b61b604bea32532cd3b1392a676b3395fbe36a19fe7	ar	grammar-or-spelling
لم يتلقّى سامي نفس المعاملة.	405a2cc439926357eae8f4ca56f384f4a7cc85135184fa5a13b749c4cf3879c7	ar	grammar-or-spelling
خضع سامي لتلك اللّعبة الجنسيّة الخطيرة.	5bd8b0a8188bf2318229a5fd152bd2af16f2b604977986bcd509b116d993c413	ar	offensive-language
اتظر سامي في صمت.	3d88305adf9f85fb51d5b983a3b9928f1e83948dd52090801ca3ba366dd45210	ar	grammar-or-spelling
الزَّجَّاجُ مَكْسُورٌ.	3ee29afa49d213e155879da42177e4ae7a2f41080ea4c901dd60cceb2fbd4c4f	ar	grammar-or-spelling
رآني المدرّس عارية.	48acb1bbc83dc53932ec079325b91d411a53f5bbe84dcd1db9f8bc96f1061f9c	ar	offensive-language
خضع سامي لتلك اللّعبة الجنسيّة الخطيرة.	5bd8b0a8188bf2318229a5fd152bd2af16f2b604977986bcd509b116d993c413	ar	offensive-language
أريد التّحلّص منها.	3fc9cefc3e5d6e70a23fabb8bb4ef1e53282054bf8c7485a3e60c58b43332e16	ar	grammar-or-spelling
فتح سامي النّافذة.	4e46f5e87330abf636d3aae0624273184a4312cf9651ab235b88f5919559cc88	ar	offensive-language
مَا طَاوَعَنِي النَّاسُ عَلَى شَيْءٍ أَرَدْتُهُ مِنْ الْحَقِّ حَتَّى بَسَطْتُ لَهُمْ طَرَفًا مِنْ الدُّنْيَا	4ee90c9a50b407e5484235e6f7659b15c509ccea71075574236c139cb7609e50	ar	grammar-or-spelling
أريد التّحلّص منها.	3fc9cefc3e5d6e70a23fabb8bb4ef1e53282054bf8c7485a3e60c58b43332e16	ar	grammar-or-spelling
سمع المدرّس ما قله سامي صدفة.	5fa655c3d2982e7568573bd8c04e42c13c37103daf936526231817af9c0ebfef	ar	grammar-or-spelling
خَيْرُ الْأُمُورِ أَوْسَاطُهَا	61030647a3fb286f91ae6da2501e9789049ba02461481127628a967931db09a6	ar	grammar-or-spelling
الزَّجَّاجُ مَكْسُورٌ.	3ee29afa49d213e155879da42177e4ae7a2f41080ea4c901dd60cceb2fbd4c4f	ar	grammar-or-spelling
عليك بالإخوان فإنهم في الرخاء زينه وفي البلاء عُدَّةٌ	6e686cf467f5044bcabece8f1183b2dbe2f4d626698e95bc7cf9e68512b21a64	ar	grammar-or-spelling
كان مدرّسي مفترسا جنسيّا.	7ce3212db97cf1d11969cae5f8b38c0b2e992137a34bf1011cc615ed7a6c9d78	ar	offensive-language
كان مدرّسي مفترسا جنسيّا.	7ce3212db97cf1d11969cae5f8b38c0b2e992137a34bf1011cc615ed7a6c9d78	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	grammar-or-spelling
كان مدرّسي مفترسا جنسيّا.	7ce3212db97cf1d11969cae5f8b38c0b2e992137a34bf1011cc615ed7a6c9d78	ar	offensive-language
والدي سامي مسلمون.	8d67170ea228ee72425fe76b58f23cf813694f5a9573c80a1032c85111716a6d	ar	grammar-or-spelling
كان عندي مدرّسون متعسّف.	8aa35afc74e44c2da0aa53a7e9c3f464afd8f7874c0d8ccf0e5aaf152d23f4a7	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	??? ??? ????? 
والدي سامي مسلمون.	8d67170ea228ee72425fe76b58f23cf813694f5a9573c80a1032c85111716a6d	ar	grammar-or-spelling
مدرّسنا للرّساضيّات سيّء.	90c23653d471b6e855b4f789da90879b43bad22b4e1ea99ad246a8f5d011c16f	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	grammar-or-spelling
كانا سامي و ليلى يتخاصمان بخصوص شيء ما.	7f6f11681a51b69cdd506c38f15fc4af6c3e0c908a3b639f36e09de6da2ff08b	ar	grammar-or-spelling
راحت السكرة وجاءت الفكرة	7ecc906b6a596a336d1e7bb3c46f4a2bde1839357a03eb560f943c04ce89e6d0	ar	grammar-or-spelling
سامي هو المريض التّالي الذي سفحصه الدّكتور باكر.	833513de66e6ec16a476c1008e4dc43b4e41997c9f90cefa86a62791c7ff334c	ar	grammar-or-spelling
